tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,"angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",Activity
0.27149144,-0.031237372,-0.10393143,-0.98733854,-0.99887559,-0.99166779,-0.15138055,-0.29023631,-0.2664784,-0.73782131,0.19786798,-0.13929199,5
0.28040727,-0.017603976,-0.11408518,-0.99356343,-0.99667331,-0.9948209,-0.1114601,-0.15798914,-0.39277148,-0.73307179,0.20247644,-0.14004267,5
0.28545798,-0.006868706,-0.11721027,-0.99351518,-0.99937769,-0.97920711,-0.11196972,-0.1329423,-0.13992634,-0.73461013,0.20235679,-0.13879731,5
0.27629411,-0.015165816,-0.10736296,-0.99854939,-0.99881552,-0.99822657,-0.40516131,0.25715643,-0.035886424,-0.74050915,0.19840931,-0.13659382,5
0.27413574,-0.023126162,-0.10521459,-0.9987686,-0.99674435,-0.99884518,-0.10513277,-0.10267606,0.092887877,-0.7408232,0.19776679,-0.13678816,5
0.27729439,-0.028173312,-0.11393146,-0.99871312,-0.99902435,-0.99947,-0.41733788,0.10603002,0.056167538,-0.73774922,0.20049701,-0.13745178,5
0.27178993,-0.044150853,-0.11839544,-0.95629097,-0.98774814,-0.9972993,-0.42467917,-0.20590448,-0.53917022,-0.80112644,0.18080181,-0.096736782,5
0.28274276,-0.013752068,-0.11825184,-0.99569214,-0.99920668,-0.99377902,-0.42705613,-0.072715957,-0.14218303,-0.79392813,0.19198498,-0.093715995,5
0.27747971,-0.018174873,-0.10881084,-0.99970079,-0.99632706,-0.99980225,-0.28655808,0.14078107,-0.076948181,-0.79717117,0.1912666,-0.091289195,5
0.27466686,-0.018175634,-0.10586665,-0.99927063,-0.99744373,-0.99937962,-0.018800953,0.22155716,0.030591028,-0.79683955,0.19163347,-0.091260788,5
0.27922531,-0.015059776,-0.11235043,-0.99912075,-0.99736612,-0.99939385,0.035886696,0.39645813,0.2308232,-0.79565804,0.19222107,-0.091839295,5
0.28050369,-0.014820528,-0.1115434,-0.99653848,-0.99905551,-0.99438705,0.040777238,0.14710444,0.16511915,-0.79765618,0.19118958,-0.090896552,5
0.27694392,-0.023145806,-0.1101116,-0.99909173,-0.99924556,-0.99766988,-0.056340153,0.11193783,0.043913115,-0.79922385,0.19047559,-0.090066431,5
0.27675871,-0.024655682,-0.10908932,-0.99973352,-0.9976431,-0.99251677,-0.05048916,0.001241886,0.068443411,-0.79723373,0.19307221,-0.089496269,5
0.27610087,-0.010926191,-0.10338236,-0.99698314,-0.99828277,-0.9949105,0.13112799,0.054538863,0.028137781,-0.79486481,0.19546602,-0.089451722,5
0.27654044,-0.014060262,-0.10158827,-0.94248973,-0.99086665,-0.97057935,0.46873181,-0.32555666,0.085509533,-0.79567371,0.19317578,-0.090911249,5
0.22345536,0.097026807,-0.17616579,-0.99040138,-0.99488828,-0.98915564,0.11841831,-0.084124598,-0.30417063,-0.59734211,-0.10949381,-0.17368988,4
0.2770158,-0.051637491,-0.10437653,-0.99258555,-0.9973812,-0.95895025,-0.10343029,-0.2648017,-0.14122579,-0.54845252,-0.16517263,-0.15387878,4
0.27858334,-0.009776479,-0.10346387,-0.99961357,-0.99691115,-0.94677601,0.010783733,-0.24599745,0.11902291,-0.56448985,-0.15129234,-0.15544817,4
0.27772264,-0.015921104,-0.11514262,-0.99510349,-0.99741112,-0.97456519,0.044865818,-0.16810531,0.093617616,-0.56135247,-0.1531155,-0.15649798,4
0.27677433,-0.018056341,-0.11455027,-0.99255816,-0.99943985,-0.9957961,0.23034931,-0.049261687,-0.35634249,-0.56182945,-0.15395466,-0.15468248,4
0.27560174,-0.014377834,-0.10707821,-0.99568402,-0.99823618,-0.99787923,0.032303249,-0.013928456,-0.10762039,-0.5631364,-0.15396426,-0.15309266,4
0.27767569,-0.017657452,-0.10355792,-0.9971442,-0.99382218,-0.99696578,-0.000538804,-0.012687654,0.11553243,-0.56157043,-0.15504784,-0.15335419,4
0.28023702,-0.018957679,-0.10726972,-0.99814314,-0.99915068,-0.99822371,0.38764425,-0.21356513,0.40559994,-0.56110332,-0.15464366,-0.15452574,4
0.27793725,-0.018021608,-0.11146796,-0.9991003,-0.99809717,-0.99905903,0.47468114,0.160976,0.28333763,-0.56191856,-0.15385675,-0.15472153,4
0.27763741,-0.017284183,-0.10600808,-0.99985431,-0.99718154,-0.99930351,0.27918601,0.23881896,0.13839703,-0.56263999,-0.15356511,-0.15428994,4
0.28036211,-0.017077073,-0.10763811,-0.99851144,-0.99991295,-0.99788266,0.46537717,0.21161915,0.23449132,-0.56275618,-0.15332621,-0.15450688,4
0.27298961,-0.013164994,-0.11043529,-0.99969563,-0.9915731,-0.99514212,-0.089662575,0.13945006,-0.38304506,-0.56287274,-0.15328322,-0.154431,4
0.26478934,-0.007032179,-0.11229441,-0.9998945,-0.99861186,-0.99547733,-0.144452,-0.18137005,-0.32347237,-0.56060255,-0.1554244,-0.15395745,4
0.26611936,-0.007800427,-0.1038833,-0.99752367,-0.99628719,-0.9985647,0.17977462,-0.24312057,0.35538554,-0.55499534,-0.16046406,-0.15311327,4
0.32285702,-0.096001131,-0.23526589,-0.9157986,-0.90494784,-0.99302365,0.29117986,-0.29741742,-0.96634502,-0.6966706,0.038885116,-0.19319778,4
0.27989365,0.023982097,-0.12001373,-0.95303507,-0.92517302,-0.64890791,-0.089954209,-0.037991762,0.017053865,-0.751375,0.066627801,-0.15992925,4
0.27948097,-0.012852232,-0.11005822,-0.96059802,-0.99317643,-0.80354514,-0.018409037,-0.52560949,-0.006635607,-0.75120594,0.051606233,-0.15649605,4
0.27587588,-0.021589773,-0.10617409,-0.98333554,-0.99830417,-0.96025251,0.061415035,-0.17959565,-0.036007765,-0.75083681,0.049446705,-0.15613482,4
0.27963427,-0.015152398,-0.11022875,-0.99912602,-0.99785407,-0.98946184,0.11046567,-0.095496542,-0.03837931,-0.75096246,0.05104645,-0.15651498,4
0.27574522,-0.012584051,-0.10643424,-0.99970493,-0.99512104,-0.99085584,0.15780629,-0.29772391,-0.16640297,-0.75090868,0.049962885,-0.15623607,4
0.27556481,-0.014967421,-0.10771492,-0.99672007,-0.99876267,-0.99792479,0.23784128,-0.41805564,0.007698677,-0.74959929,0.048128735,-0.15665393,4
0.27997029,-0.01733152,-0.10948849,-0.9985288,-0.99930318,-0.99818909,0.013747908,-0.33292588,-0.20610692,-0.74893521,0.047502157,-0.15695428,4
0.27676806,-0.017309063,-0.10741041,-0.99839457,-0.99823078,-0.99209819,-0.003957292,-0.29364439,0.50367244,-0.74952527,0.047569563,-0.15653528,4
0.27768895,-0.017043545,-0.10860589,-0.99878118,-0.99611354,-0.99875915,0.15633781,-0.051554141,-0.10913991,-0.74941982,0.047350138,-0.15654517,4
0.27999492,-0.018630597,-0.11010888,-0.99935098,-0.99802706,-0.99874077,0.25316431,0.013113498,-0.17637816,-0.7490086,0.047349016,-0.1568516,4
0.27867619,-0.014275473,-0.11000388,-0.97987906,-0.99623852,-0.8903285,0.69765791,-0.32954208,0.20272628,-0.74993701,0.047992256,-0.15635997,4
0.3632003,-0.035765409,-0.1515343,-0.95279832,-0.95413196,-0.86359984,-0.33699528,-0.15075377,-0.40349371,0.35931735,-0.79423444,-0.12116685,6
0.29738209,-0.014597263,-0.092458811,-0.99849274,-0.95618364,-0.7565683,-0.23319888,-0.27621115,-0.010157936,0.34216811,-0.7909873,-0.11081589,6
0.2598168,-0.014419191,-0.11517059,-0.99522988,-0.96908016,-0.85830862,0.001374326,-0.19485742,-0.017374216,0.33540459,-0.78477172,-0.11488018,6
0.2775705,-0.017414394,-0.11032839,-0.99852708,-0.99176394,-0.98048999,-0.35343316,-0.072110641,-0.050492904,0.34023582,-0.78856926,-0.11308136,6
0.27393461,-0.016022899,-0.10684854,-0.99436386,-0.99645628,-0.99616435,0.19169703,-0.2696873,-0.34205959,0.34043028,-0.78915661,-0.11226366,6
0.26562294,-0.016689124,-0.10367959,-0.99598263,-0.99331793,-0.99228941,-0.091458337,0.061274138,-0.26781591,0.34155648,-0.78931532,-0.11308746,6
0.27400356,-0.017200927,-0.10516024,-0.99679313,-0.99556928,-0.99877191,0.053095838,0.2177203,-0.21716659,0.34434311,-0.79005207,-0.11450796,6
0.28131324,-0.01664745,-0.11015314,-0.99998389,-0.99781395,-0.99019721,0.1918957,0.38810417,0.40439985,0.34537471,-0.79021922,-0.1152011,6
0.27743572,-0.01737949,-0.10965692,-0.99993272,-0.99769747,-0.99552685,0.32414648,0.39212615,0.40851168,0.34449813,-0.79012309,-0.11453532,6
0.2777001,-0.016773488,-0.10888497,-0.99816608,-0.99847586,-0.99749918,0.26227516,0.17307672,0.34317883,0.34430697,-0.79033129,-0.11400277,6
0.27931196,-0.016640715,-0.10966737,-0.99782265,-0.99989007,-0.99722248,0.35583311,0.096018446,0.31530871,0.3444592,-0.79049,-0.11387967,6
0.27585013,-0.018509911,-0.10865806,-0.9991379,-0.99863931,-0.99802258,0.16458504,0.31959207,0.3812389,0.34415157,-0.79055087,-0.11348325,6
0.27610843,-0.017451643,-0.10788075,-0.99758355,-0.99912654,-0.99701093,0.27037744,0.21826618,0.31392444,0.34423546,-0.7905446,-0.11357402,6
0.27930705,-0.016473054,-0.10781625,-0.99848529,-0.99952367,-0.99716311,0.37253101,0.1516241,0.28029678,0.34450624,-0.79051993,-0.11387391,6
0.3512585,-0.032903525,-0.091450971,-0.97903245,-0.96866654,-0.85324397,-0.28381522,0.20554253,-0.084376099,0.35630938,-0.80914417,-0.093028481,6
0.2656438,-0.012814795,-0.10117088,-0.95433475,-0.95383055,-0.81951657,0.044160441,-0.21386936,-0.006753376,0.3365758,-0.79521216,-0.09737134,6
0.27113194,-0.016477308,-0.10910051,-0.98852045,-0.98971477,-0.90253478,-0.045048105,-0.17083506,0.020009285,0.33850517,-0.79513747,-0.099633423,6
0.27873646,-0.01733963,-0.10525594,-0.99908267,-0.99614551,-0.99420235,0.13558042,-0.14309608,0.071665522,0.34054409,-0.79634212,-0.099617588,6
0.27624177,-0.01811528,-0.10797952,-0.99893739,-0.99708473,-0.9999655,-0.015154191,0.12138502,-0.025540571,0.34011703,-0.79579505,-0.10016346,6
0.27751169,-0.017982689,-0.11098238,-0.99736638,-0.99985046,-0.99223774,0.027412628,-0.042394116,0.35298089,0.3401419,-0.79579992,-0.10018125,6
0.27746348,-0.01708769,-0.10879899,-0.99926482,-0.99811293,-0.99688208,0.2040162,0.43613158,0.32059381,0.34009635,-0.79598749,-0.09978739,6
0.27609496,-0.015745033,-0.10814064,-0.99964074,-0.99865259,-0.99375734,0.16311943,0.13144529,0.30105911,0.34027003,-0.7960891,-0.099787696,6
0.27523103,-0.016561027,-0.10600679,-0.99808321,-0.99896885,-0.99916011,0.12237628,0.1521517,0.43387304,0.34088998,-0.79640171,-0.09988039,6
0.27726429,-0.017782125,-0.10808303,-0.99876593,-0.99603914,-0.99977117,-0.008424851,0.39149759,0.38267999,0.34141811,-0.7965538,-0.10016792,6
0.27825509,-0.017193249,-0.11175808,-0.99979501,-0.99857521,-0.99478697,0.086723829,0.2791331,0.43002074,0.34144546,-0.79665766,-0.10000702,6
0.27881018,-0.016664493,-0.10952563,-0.99911049,-0.99855844,-0.99513815,0.065348336,0.44795089,0.34200741,0.34122542,-0.79685468,-0.099408913,6
0.27830932,-0.016510568,-0.10597886,-0.99825174,-0.99739849,-0.99510833,0.14985931,0.47065374,0.37270968,0.34085236,-0.79663782,-0.099405762,6
0.27548002,-0.017198306,-0.10883959,-0.99966351,-0.99999483,-0.99631771,0.21746139,0.18528235,0.307218,0.34091993,-0.7964545,-0.099815648,6
0.27678418,-0.016878312,-0.10995752,-0.9984136,-0.99934286,-0.99396245,0.29863793,0.025536649,0.36635659,0.34147593,-0.79693925,-0.099523106,6
0.27534912,-0.01371027,-0.1099863,-0.99400148,-0.87471523,-0.69790812,-0.58896495,-0.23075949,0.40666273,0.34173204,-0.79742689,-0.098901882,6
0.1546883,-0.032036776,-0.052295874,-0.90009211,-0.68488953,-0.78127261,-0.1317717,0.024990329,-0.10846706,-0.7559091,0.22496815,-0.097173526,1
0.25019456,-0.003613581,-0.090376815,-0.64895997,-0.73576654,-0.98204939,0.1143089,-0.23226991,-0.22229358,-0.73936225,0.23426276,-0.10386223,1
0.34713638,-0.000788002,-0.076741743,-0.95442373,-0.89918622,-0.96170225,-0.17491804,-0.20937368,-0.24619581,-0.7429809,0.23384189,-0.10042133,1
0.28502282,-0.022272265,-0.074667113,-0.96118659,-0.82249422,-0.89014024,-0.24541438,-0.1336031,-0.24245464,-0.74378287,0.23108802,-0.10291377,1
0.2474701,-0.047273988,-0.1452555,-0.9686373,-0.82390222,-0.89254166,-0.24875826,-0.35767578,-0.25147465,-0.73867278,0.23024905,-0.10930895,1
0.27141271,0.01099052,-0.15592188,-0.95355901,-0.7895225,-0.93886959,-0.1877187,-0.099493823,-0.36345145,-0.73819982,0.23420709,-0.10518785,1
0.27157798,0.031861245,-0.10773083,-0.96629428,-0.94746258,-0.89008607,-0.12158372,-0.35933936,-0.34492591,-0.75047479,0.22670318,-0.1009477,1
0.28757126,-0.01497578,-0.11443207,-0.98412899,-0.9147849,-0.87658107,-0.25545136,-0.28667797,-0.2096965,-0.76094216,0.21318316,-0.10506671,1
0.32373269,-0.041322252,-0.12635696,-0.97279329,-0.9514904,-0.93346321,-0.2433235,-0.43584512,-0.042212558,-0.75800579,0.21644951,-0.10459947,1
0.31598589,-0.039384542,-0.10653596,-0.87635548,-0.9630743,-0.82793525,-0.13392301,-0.39449521,-0.034209382,-0.74858189,0.22814852,-0.10126278,1
0.28071197,-0.007947764,-0.096534868,-0.95136636,-0.98466385,-0.9688485,-0.35146231,-0.30492431,-0.36356585,-0.74399022,0.23092705,-0.10288328,1
0.25926686,-0.031281822,-0.11693698,-0.9599759,-0.93001954,-0.94521758,-0.31438248,-0.21597418,-0.27237182,-0.74849221,0.22319868,-0.10700787,1
0.28107445,-0.042886392,-0.10842752,-0.92910998,-0.96857899,-0.92890747,0.047324161,-0.43944023,0.19420715,-0.74658529,0.22393447,-0.10815757,1
0.3080571,-0.017552278,-0.11666004,-0.94632226,-0.916297,-0.9257891,0.1776332,-0.40896547,-0.27460407,-0.74021507,0.23015363,-0.10780314,1
0.23986556,-0.016819136,-0.12793818,-0.9057671,-0.75355291,-0.86203932,-0.1465739,-0.37285651,-0.23690681,-0.74356876,0.23076278,-0.10353242,1
0.23452415,-0.010957274,-0.099738341,-0.99418925,-0.89632574,-0.77739217,-0.19961721,-0.080283598,-0.12011567,-0.74837776,0.23069766,-0.098388523,1
0.21220226,-0.009611284,-0.05807322,-0.94791047,-0.77149527,-0.92469113,-0.42041423,-0.18439495,-0.21358519,-0.7443165,0.23603153,-0.096126589,1
0.27392442,0.016351416,-0.082030277,-0.88780953,-0.97225457,-0.99340179,-0.18357456,-0.41597344,-0.19817204,-0.7379289,0.23330815,-0.10655128,1
0.35935047,-0.023101599,-0.07586243,-0.97902533,-0.82155906,-0.93113226,-0.31974477,-0.18401865,-0.24580448,-0.74509314,0.22774958,-0.10543444,1
0.34163183,-0.029554711,-0.098858542,-0.93432118,-0.93606161,-0.97353347,0.031329443,-0.42589993,-0.25748044,-0.74082395,0.23190216,-0.10512037,1
0.25830591,-0.016344498,-0.12460495,-0.96766204,-0.73844118,-0.96232492,-0.30451485,-0.21210246,-0.30444101,-0.74140599,0.23299367,-0.1031856,1
0.24352431,-0.034019041,-0.11758549,-0.84459583,-0.92218299,-0.90110618,0.11707198,-0.29426779,-0.29411163,-0.74708636,0.22963496,-0.10109469,1
0.25130664,-0.017979932,-0.10989417,-0.92442626,-0.79580129,-0.93529974,-0.17056253,-0.37916011,-0.27199988,-0.74603746,0.22889121,-0.10310685,1
0.25792974,-0.009353575,-0.12824902,-0.78601061,-0.86123161,-0.85974117,-0.095656511,-0.4146382,-0.16394201,-0.747686,0.22492345,-0.10592928,1
0.27389038,-0.013986849,-0.13048183,-0.91748547,-0.75526701,-0.87539398,-0.19923482,-0.34210271,-0.25580168,-0.74582297,0.22778512,-0.10462478,1
0.32925133,-0.006104606,-0.098935956,-0.40525663,-0.8513356,-0.97745803,0.30787017,-0.31862595,-0.34691982,-0.74259527,0.23826874,-0.095129299,1
0.25265251,-0.037574358,-0.10214151,-0.90807907,-0.82839531,-0.79204428,-0.18285329,-0.4421799,-0.067950666,-0.753537,0.22260584,-0.10244648,1
0.22259655,-0.02495319,-0.097520128,-0.95509547,-0.90060654,-0.89681817,-0.29948496,-0.5499077,-0.23048737,-0.74513366,0.22892495,-0.10402984,1
0.23758535,-0.009096189,-0.095745377,-0.99379712,-0.77328885,-0.93604429,-0.32569715,-0.18837429,-0.24663987,-0.73828916,0.23500969,-0.10411868,1
0.42945137,0.003291776,-0.11795595,-0.91303178,-0.78427535,-0.8667748,-0.31831085,-0.21517033,-0.10975499,-0.72352481,0.2288921,-0.1260127,3
0.28456635,0.039979568,-0.21298769,-0.85931092,-0.70311604,-0.78841137,-0.149773,-0.29397465,-0.20113433,-0.73501156,0.21731064,-0.1260918,3
0.16198735,-0.018045175,-0.18533421,-0.9184408,-0.93292785,-0.85890269,-0.4291256,-0.38696607,-0.20447614,-0.76569654,0.20542829,-0.10806368,3
0.29762225,-0.023841895,-0.078320502,-0.81216711,-0.85168954,-0.78410387,-0.35975106,-0.28533532,-0.41828181,-0.77197433,0.2103046,-0.096993197,3
0.42938161,-0.04810431,-0.072584888,-0.78501217,-0.89200794,-0.7083573,-0.30337027,-0.23377851,-0.1810806,-0.77238732,0.20609291,-0.1009415,3
0.16490726,-0.043098738,-0.0873047,-0.84504189,-0.94964068,-0.76428433,-0.2390143,-0.23917018,-0.14626333,-0.77409438,0.20593183,-0.099421089,3
0.29372998,0.006519584,-0.087047357,-0.82792308,-0.96442253,-0.93082591,0.21374681,-0.25296869,-0.043832279,-0.76091675,0.22060204,-0.096974277,3
0.4281471,0.000117177,-0.09835575,-0.80700229,-0.89180363,-0.64721177,-0.21426531,-0.35250827,0.037376346,-0.75194626,0.23438409,-0.089530736,3
0.34897602,0.008518898,-0.17133236,-0.78321792,-0.87344877,-0.77255122,0.076934993,-0.29399189,-0.098957105,-0.75340135,0.2231781,-0.10193857,3
0.23169683,-0.035587532,-0.1376255,-0.84697981,-0.99724133,-0.87406017,-0.48294773,-0.25561824,-0.2858417,-0.75443041,0.22629848,-0.097169231,3
0.3621821,-0.04470682,-0.050592102,-0.77294483,-0.82253556,-0.70105526,-0.43207482,-0.22225673,-0.2938363,-0.75652976,0.2304846,-0.08948883,3
0.15716985,-0.026740845,-0.050692371,-0.95496599,-0.88250097,-0.89403241,-0.37831797,-0.23811455,-0.35119503,-0.75354626,0.2292232,-0.094513832,3
0.32016448,-0.028557245,-0.13564947,-0.94435025,-0.80080627,-0.84398218,-0.39480479,-0.23161281,-0.13132067,-0.74028418,0.23616539,-0.10048841,3
0.35021005,0.048729091,-0.1417206,-0.8414455,-0.99496296,-0.9308056,-0.042843924,-0.14010535,-0.11205115,-0.74106177,0.23713301,-0.098377574,3
0.20074204,0.015820022,-0.023439522,-0.80107908,-0.91258479,-0.81761507,-0.055812483,-0.32124632,-0.2235334,-0.7537755,0.23167997,-0.091063924,3
0.44696365,-0.01582905,-0.11833856,-0.94416357,-0.92747876,-0.93468567,-0.24284138,-0.31807316,-0.091653772,-0.74841261,0.22157509,-0.10884512,3
0.37424412,-0.037856132,-0.17962,-0.88028857,-0.6602765,-0.78707548,-0.44290595,-0.25938156,-0.27949617,-0.7583344,0.2156872,-0.10507242,3
0.12025391,-0.036873524,-0.12832841,-0.96023965,-0.85494107,-0.4179592,-0.34865551,-0.44723171,-0.000856308,-0.76056859,0.22201812,-0.09567879,3
0.34609481,-0.057247762,-0.085419068,-0.993482,-0.62652314,-0.8941388,-0.50614041,-0.053971297,-0.176504,-0.74565306,0.23170914,-0.10012823,3
0.26544227,-0.024494395,-0.085199515,-0.8100215,-0.95836657,-0.77585506,-0.46120731,-0.23792945,-0.12357134,-0.73548825,0.24149503,-0.098989206,3
0.22330018,0.026199546,-0.080172086,-0.95116836,-0.81534753,-0.94089159,-0.441687,-0.22338477,-0.14536456,-0.73453835,0.24591293,-0.094026818,3
0.43417148,-0.062333934,-0.2142187,-0.65687922,-0.83188938,-0.88569678,-0.078428113,-0.39135497,-0.028949534,-0.74377029,0.23229652,-0.10146419,3
0.22911127,-0.13343759,-0.20594784,-0.87507819,-0.90040971,-0.95585901,-0.45048214,-0.75112043,-0.46621691,-0.66816175,0.27503244,-0.13108805,2
0.15890499,-0.021648775,-0.12345905,-0.83283533,-0.91750586,-0.87818895,-0.12124106,-0.43762615,0.11703395,-0.63252066,0.31668318,-0.11245887,2
0.26987008,-0.003978634,-0.082980027,-0.89708085,-0.82229697,-0.88082217,-0.26249018,-0.55379314,-0.17523975,-0.62515463,0.32769886,-0.10259226,2
0.29135521,-0.007578404,-0.088760529,-0.92601222,-0.99788498,-0.77079073,-0.53429087,-0.81454485,0.056099492,-0.62947256,0.32313176,-0.10502852,2
0.26186491,-0.03083463,-0.088673994,-0.9234021,-0.93244384,-0.93416932,-0.49453181,-0.75919891,-0.17807435,-0.63512535,0.31907082,-0.10448552,2
0.26284943,-0.027395745,-0.095444323,-0.91986503,-0.86972442,-0.79681442,-0.61777584,-0.67354698,0.077518116,-0.62760189,0.32755537,-0.09917189,2
0.31957277,-0.008344602,-0.081697097,-0.64016172,-0.93241527,-0.98418184,-0.43614122,-0.78946135,0.010860669,-0.62212044,0.33180279,-0.098975839,2
0.32825782,-0.031063159,-0.10007409,-0.99065689,-0.85736651,-0.92634337,-0.15957002,-0.7169949,-0.11924186,-0.62919777,0.32490617,-0.10202028,2
0.19898892,-0.10070235,-0.13436108,-0.77760454,-0.94810402,-0.92663371,0.085249966,-0.59040752,-0.36002346,-0.66436868,0.29082062,-0.11333591,2
0.31086726,-0.020468952,-0.060179274,-0.72519166,-0.80219557,-0.96170296,-0.012130712,-0.52749848,-0.14252683,-0.62923907,0.32222157,-0.10707343,2
0.30873086,-0.034652609,-0.088643179,-0.52908602,-0.96328276,-0.83726332,-0.2086057,-0.79019957,0.025492586,-0.62587404,0.3259469,-0.10492459,2
0.27328186,-0.01955497,-0.098495109,-0.975995,-0.95161415,-0.93963844,-0.60889963,-0.8573556,-0.45398359,-0.62116824,0.33040808,-0.10323727,2
0.31047315,-0.010268209,-0.11289632,-0.96841177,-0.98791455,-0.91555393,-0.48578784,-0.8777756,-0.34449558,-0.61901558,0.33186876,-0.10358789,2
0.22850493,-0.014233742,-0.17313894,-0.95329946,-0.87813745,-0.92328982,-0.61057924,-0.8415325,-0.38045323,-0.6248249,0.32840263,-0.10169871,2
0.24556653,-0.02291874,-0.11175401,-0.78568661,-0.99087764,-0.95599011,-0.3629545,-0.79384746,-0.36396629,-0.6291956,0.32977912,-0.092015701,2
0.3224444,-0.036410181,-0.073434802,-0.947601,-0.88576916,-0.91953146,-0.19413718,-0.54323482,-0.071041471,-0.62527971,0.33316845,-0.091014412,2
0.22948955,-0.003672539,-0.1114599,-0.93045973,-0.93972215,-0.96447916,-0.1521214,-0.71917507,0.15596822,-0.61937777,0.33693194,-0.092439391,2
0.170082,-0.11454427,-0.18030716,-0.90282468,-0.9066895,-0.97933271,-0.12689537,-0.62787812,-0.32679354,-0.64931684,0.29795473,-0.12115663,2
0.20844568,-0.002162968,-0.075153253,-0.8967697,-0.77835691,-0.95943314,-0.29045564,-0.4179083,-0.22837416,-0.61447532,0.33380686,-0.10657054,2
0.28831325,-0.007265387,-0.056581359,-0.36743864,-0.96983467,-0.97380546,0.034412802,-0.55208013,-0.14907995,-0.61315591,0.33677085,-0.10267339,2
0.37263875,-0.01267437,-0.10004693,-0.99135344,-0.95673822,-0.87389346,-0.50763737,-0.23791714,-0.19165528,-0.6155553,0.33235972,-0.10777326,2
